apartment_id,st_name,st_dist,st_volume
211,도봉역,0.007444298934285125,1
212,방학역,0.005510265896848413,1
213,방학역,0.0062977943691773725,1
214,방학역,0.006284928765368293,1
215,도봉역,0.0050756666694368536,1
216,월계역,0.016321899448073364,1
217,광운대역,0.005242020464496127,2
218,돌곶이역,0.006357282840170952,1
219,광운대역,0.0030778564799836946,2
221,월계역,0.0030521848961045993,1
222,광운대역,0.007270960730117256,2
223,광운대역,0.0032662611595841782,2
224,광운대역,0.0008809250691334315,2
225,월계역,0.010599095637138525,1
227,월계역,0.010969335700396418,1
228,중계역,0.002344002756922882,1
229,중계역,0.008069030566014188,1
230,월계역,0.005731240126327466,1
231,중계역,0.013906225783788558,1
232,중계역,0.010319525319240694,1
233,상계역,0.011030313914884654,1
236,대치역,0.0036712194536832666,1
237,중계역,0.005589647085358054,1
240,중계역,0.004308385905582913,1
241,노원역,0.007314570475980657,2
243,상계역,0.005467599476898333,1
245,상계역,0.007427241563464638,1
246,중계역,0.007951538824338163,1
247,상계역,0.012981629515774664,1
249,중계역,0.008386193374690735,1
250,상계역,0.005355940649035846,1
252,상계역,0.011366703152219952,1
253,상계역,0.014666560839754294,1
254,상계역,0.015528080088161528,1
255,월계역,0.003091740473972719,1
257,하계역,0.0026696864447454016,1
260,하계역,0.006168882802241612,1
261,하계역,0.005409345336213753,1
262,하계역,0.004885161807903804,1
263,하계역,0.002459166359962181,1
265,도봉역,0.001974285016903576,1
266,도봉산역,0.00852381809188808,2
267,도봉산역,0.0037540230899321537,2
268,방학역,0.008310792820681577,1
269,북한산우이역,0.011939353042414036,1
270,쌍문역,0.013198414764667208,1
271,매봉역,0.0038794183549780894,1
272,쌍문역,0.013597647723418415,1
273,방학역,0.012738853436364285,1
274,북한산우이역,0.012706437762021992,1
275,솔밭공원역,0.007742523986607922,1
276,매봉역,0.0016481296926376063,1
277,북한산우이역,0.00737969566600442,1
278,북한산우이역,0.013592802524918872,1
279,솔밭공원역,0.007419166501197905,1
280,솔밭공원역,0.005243640913166731,1
281,솔밭공원역,0.009778617517547392,1
282,쌍문역,0.014479698425690569,1
283,쌍문역,0.006937483859482207,1
284,쌍문역,0.010772765309453482,1
285,쌍문역,0.010221841553602886,1
286,쌍문역,0.011491901450056751,1
287,솔밭공원역,0.012345913750180057,1
288,쌍문역,0.01172444158986064,1
289,4.19민주묘지역,0.008206976275429573,1
290,쌍문역,0.007035345259740801,1
291,쌍문역,0.009326026479439442,1
292,쌍문역,0.009076477762999179,1
293,솔밭공원역,0.012397607032767204,1
294,매봉역,0.0028322774816309983,1
295,가오리역,0.009235447636759172,1
296,쌍문역,0.009877447272682275,1
297,쌍문역,0.013346636695779485,1
298,쌍문역,0.01183737408375803,1
299,쌍문역,0.007732235768117978,1
301,쌍문역,0.01049407241703504,1
302,쌍문역,0.009764941007485841,1
304,매봉역,0.0012358247941881213,1
305,쌍문역,0.011444329231803508,1
306,쌍문역,0.008655382299697305,1
307,쌍문역,0.012031638092370987,1
308,잠원역,0.003183173605965607,1
309,쌍문역,0.00636426109900707,1
310,창동역,0.0024432354910346333,2
311,창동역,0.005100211633513612,2
312,창동역,0.005314890248478176,2
313,창동역,0.00503155099008736,2
314,녹천역,0.0014768018917706526,1
315,양재역,0.0030412812068469704,2
317,창동역,0.004293510740974405,2
318,쌍문역,0.007167618680567564,1
319,양재역,0.0036066180250392574,2
320,쌍문역,0.006660119377600722,1
322,창동역,0.006883177656882444,2
323,쌍문역,0.005114212557442957,1
325,쌍문역,0.006348115984958424,1
326,쌍문역,0.005991821055870953,1
328,녹천역,0.007441207129166455,1
329,양재역,0.006925705811301668,2
330,용두역,0.003194484376334612,1
331,용두역,0.0026208255143343,1
332,행당역,0.002992562313890491,1
333,답십리역,0.007932270143277631,1
334,매봉역,0.002646136944028473,1
335,답십리역,0.012956770993076202,1
337,답십리역,0.006264030765918053,1
338,신설동역,0.00530640771997967,3
339,양재역,0.00824785471689626,2
341,가락시장역,0.0030472024139498325,2
342,매봉역,0.007877997622948859,1
345,회기역,0.014467744449334413,3
346,회기역,0.01288265610294604,3
347,송파역,0.002372751427818961,1
348,송파역,0.0032179258934965215,1
349,청량리역,0.005415716300178742,4
350,청량리역,0.006033293571410501,4
351,제기동역,0.00654122423527827,1
352,거여역,0.0032410144819986506,1
353,거여역,0.0030917281217067495,1
354,청량리역,0.009359892506712519,4
355,개롱역,0.005283980403053526,1
356,회기역,0.0036394784383491623,3
357,거여역,0.004628111221208445,1
358,회기역,0.011063080672116431,3
359,회기역,0.0069187449656296016,3
361,문정역,0.0024629205703856887,1
362,노량진역,0.004980984613618772,2
363,양재역,0.004667391628997873,2
364,보라매역,0.007632218023797895,1
365,경찰병원역,0.004240314266462238,1
366,문정역,0.0003398476965430408,1
367,문정역,0.004211867259601559,1
368,대방역,0.0008512885266393698,1
370,노들역,0.004614455723309293,1
371,한성백제역,0.0019945382711803127,1
372,노들역,0.0055590057577699446,1
373,매봉역,0.0019118774878712512,1
374,남성역,0.0069705669486362695,1
375,남성역,0.0018583943958785242,1
376,남성역,0.0073662198695167574,1
378,남성역,0.0066230184961429735,1
380,남성역,0.003999321830922869,1
381,남성역,0.0057090532865900915,1
382,남성역,0.005238779820563918,1
383,석촌역,0.004295528893940656,2
384,남성역,0.005563084499471378,1
387,숭실대입구역,0.005103479656220235,1
388,숭실대입구역,0.0028087212861531955,1
389,잠실역,0.008325268850751594,2
391,신대방역,0.006957311408508075,1
392,신풍역,0.007777769102413158,1
393,잠실역,0.0030956189134570536,2
394,한티역,0.008010635529256111,1
395,신풍역,0.0049225441161109456,1
396,신풍역,0.005524460252427263,1
397,흑석역,0.004235800104438119,1
398,흑석역,0.0014000123979823085,1
399,숭실대입구역,0.007904373848956904,1
401,흑석역,0.00458590297853159,1
403,공덕역,0.005406396286826391,4
404,마포역,0.0013076028111529642,1
405,마포역,0.002899118319179001,1
406,마포역,0.0035831168643582255,1
407,공덕역,0.003467154743033825,4
408,양재역,0.004466733433298398,2
409,마포역,0.004526713519317053,1
410,월드컵경기장역,0.0005917186814741923,1
412,가좌역,0.0057511087076512,1
415,서강대역,0.003468258550255686,1
416,천호역,0.00874163170433757,2
418,광흥창역,0.0043389382543608445,1
419,학여울역,0.0031332969640089376,1
421,마포역,0.008238043415809256,1
422,강동구청역,0.008268342446060985,1
423,신촌역(경의중앙선),0.0026938194062179426,1
424,양재역,0.005545201552114066,2
425,증산역,0.006932101028763563,1
426,디지털미디어시티역,0.005982882112934767,3
427,양재역,0.0049710063669067455,2
428,강남구청역,0.004125521526886875,2
429,아현역,0.004772608176464709,1
430,녹번역,0.01200788521654951,1
431,녹번역,0.00807982926106062,1
432,홍제역,0.007178175927687604,1
433,녹번역,0.007667864196605001,1
434,녹번역,0.006452143067155994,1
435,홍제역,0.006355590622180547,1
436,홍제역,0.009857520451170878,1
437,홍제역,0.00633538459306875,1
438,양천구청역,0.0032723993645203515,1
439,홍제역,0.007685021789602648,1
440,목동역,0.004460549006119728,1
441,신정네거리역,0.007993058127272005,1
442,신반포역,0.004385221754946182,1
443,신반포역,0.0033280836097290883,1
444,고속터미널역,0.002468037037264203,3
445,고속터미널역,0.0022544489637165606,3
451,고속터미널역,0.0035134460982727466,3
452,고속터미널역,0.005878228570512608,3
453,구반포역,0.0025146425351196063,1
456,구반포역,0.0038099356327623464,1
458,신반포역,0.003535136992620943,1
459,신반포역,0.004439749425863513,1
462,신반포역,0.003926241628421329,1
463,방배역,0.005010800985102159,1
464,총신대입구역,0.0036850766380050054,2
465,총신대입구역,0.008042599342877385,2
466,방배역,0.007462448687164433,1
467,방배역,0.0020668100809841153,1
468,구반포역,0.006405344973385826,1
469,방배역,0.00043631892260769623,1
470,구반포역,0.00417839655758067,1
471,사당역,0.0033586060072981305,2
472,방배역,0.004779833860503258,1
473,강남구청역,0.002095942787016355,2
474,방배역,0.005452587989965329,1
475,선유도역,0.005765531187263432,1
482,강남구청역,0.0006563162170890192,2
483,학여울역,0.002411224094345301,1
494,압구정로데오역,0.0054885199604753614,1
495,압구정역,0.006377194109313667,1
496,압구정로데오역,0.004327105062295661,1
497,압구정로데오역,0.005989121647148539,1
498,압구정역,0.006764281450036726,1
499,압구정로데오역,0.0025661803125981556,1
500,압구정역,0.005788443362789496,1
501,압구정로데오역,0.001925196579499122,1
502,압구정로데오역,0.003058930281034763,1
503,이촌역,0.005129616465235256,2
504,양재역,0.011320001119016843,2
505,양재역,0.01102557155039871,2
506,양재역,0.010350457603918584,2
507,남부터미널역,0.01267961566998007,1
508,남부터미널역,0.014412425424733907,1
509,양재시민의숲역,0.01442140730143775,1
510,남부터미널역,0.01480443734183462,1
511,잠원역,0.0054321505755957605,1
512,잠원역,0.003494695651717302,1
514,압구정역,0.007205827954839448,1
515,잠원역,0.0030300846198915926,1
516,신반포역,0.005407269417013379,1
517,잠원역,0.00537757477540764,1
518,잠원역,0.006572595376426709,1
519,잠원역,0.0011828017411214214,1
520,반포역,0.0025093238399016135,1
521,잠원역,0.00448472425340263,1
522,신반포역,0.005950939232159665,1
523,잠원역,0.007302291278327348,1
524,잠원역,0.004809164605658843,1
526,반포역,0.0014534252861491633,1
527,고속터미널역,0.007095315059715268,3
529,잠원역,0.00518442545259691,1
530,잠원역,0.005974903600766032,1
531,신반포역,0.006216406719675332,1
532,고속터미널역,0.004483441438333965,3
535,잠원역,0.0062731169231851295,1
536,잠원역,0.003141634159873162,1
537,잠원역,0.004628019339478443,1
538,잠원역,0.006917645070011131,1
539,잠원역,0.005812707639503335,1
540,고속터미널역,0.0066851646247369605,3
541,한남역,0.008361129021927923,1
542,잠원역,0.006313095115373069,1
545,잠원역,0.0060877950418844985,1
546,반포역,0.002325923662682643,1
547,금호역,0.003689166493102913,1
548,왕십리역,0.005018198796021505,4
549,마장역,0.0018863959031793593,1
550,서울숲역,0.007785484429573065,1
552,뚝섬역,0.0043868674601391065,1
553,서울숲역,0.0021809724720945325,1
555,뚝섬역,0.0018713107630688361,1
556,뚝섬역,0.0040306185796021715,1
557,뚝섬역,0.004922358861407669,1
558,서울숲역,0.002177183570471804,1
560,서울숲역,0.0037454367784637566,1
561,서울숲역,0.0035550378361010873,1
562,버티고개역,0.004769593615820333,1
563,한강진역,0.005141579942515579,1
564,옥수역,0.005251782332346748,2
565,청담역,0.0013074487679214765,1
566,옥수역,0.007391251175746197,2
567,옥수역,0.003876786619633204,2
568,신금호역,0.007143994942666749,1
569,응봉역,0.0052136432752513855,1
570,강남구청역,0.000862302956544628,2
571,행당역,0.004493545247748467,1
572,행당역,0.0062764473280577,1
573,상왕십리역,0.004660581816353306,1
574,상왕십리역,0.0043645498322068405,1
575,왕십리역,0.0041174836880201815,4
576,길음역,0.004804202059417889,1
577,북한산보국문역,0.004683903473758763,1
578,길음역,0.0005755716372566884,1
579,길음역,0.006567884834322338,1
580,성신여대입구역,0.00439648125950613,2
582,한성대입구역,0.006623591257052478,1
583,길음역,0.0008240260025983087,1
584,한성대입구역,0.004282608644492406,1
585,석계역,0.004594685588233482,2
586,정릉역,0.0014203343842122684,1
587,정릉역,0.002531515375563372,1
588,선릉역,0.0036582687007228583,2
589,정릉역,0.007282636234870241,1
590,정릉역,0.002049512720051564,1
593,경찰병원역,0.0051500604546959846,1
594,송파역,0.003068822676507675,1
595,송파역,0.0031016203524978363,1
596,경찰병원역,0.0019599885760594694,1
597,개롱역,0.0033531804584396425,1
598,경찰병원역,0.00045944318877665335,1
599,경찰병원역,0.0015715312527691432,1
600,경찰병원역,0.006714547209563855,1
602,오금역,0.002739734788538554,2
603,가락시장역,0.005158040656130324,2
604,개롱역,0.004964329024461972,1
605,거여역,0.0011757378540873601,1
606,마천역,0.004833464320847647,1
607,거여역,0.007292318996950213,1
608,문정역,0.004069270479524081,1
609,개롱역,0.006545893810758657,1
610,가락시장역,0.007501597318063683,2
611,방이역,0.005231710298855142,1
612,방이역,0.0063922290109041215,1
613,방이역,0.00747780517775402,1
614,송파나루역,0.005986038544056633,1
615,송파역,0.00663301196966224,1
616,송파역,0.001680291997656119,1
617,잠실역,0.00418008294532424,2
618,송파역,0.005533545479639796,1
619,송파역,0.004420699796431933,1
622,잠실나루역,0.004379842590974775,1
625,강동구청역,0.007550422800177644,1
626,방이역,0.001835481299062971,1
627,개롱역,0.0018395993979493216,1
628,개롱역,0.0017453185547551277,1
629,개롱역,0.0027407383792280265,1
630,오금역,0.004567166970939742,2
631,개롱역,0.0021162209335068636,1
632,방이역,0.004265805636721652,1
633,방이역,0.00043482657268318427,1
634,올림픽공원역,0.0025184964446896747,2
635,종합운동장역,0.0038914941904267526,2
636,청담역,0.002675460790902166,1
637,삼전역,0.008006370653795175,1
639,잠실새내역,0.005901536434537027,1
640,삼전역,0.005473586860895608,1
641,일원역,0.0010426870371315425,1
642,광나루역,0.012003024043682411,1
643,강동구청역,0.01116848785493984,1
644,강동구청역,0.01087996000794905,1
645,강동구청역,0.010000859882728058,1
646,강동구청역,0.0068487739958790666,1
648,강동구청역,0.008220252614313847,1
649,강동구청역,0.0051569537680618395,1
650,잠실나루역,0.010340170032281252,1
651,염창역,0.0073740992334733494,1
652,신목동역,0.007777205608237361,1
653,염창역,0.009722582866802451,1
654,목동역,0.009706303219122966,1
655,목동역,0.0067081433238744895,1
656,오목교역,0.00962921936543541,1
657,일원역,0.009064907178476488,1
658,신목동역,0.00931715447695933,1
659,목동역,0.0020296085096894864,1
660,목동역,0.0016472183687454662,1
661,신목동역,0.005427983406034978,1
662,까치산역,0.022199874644826877,2
664,신정네거리역,0.003494602842814932,1
666,양천구청역,0.0077908950518080725,1
667,매봉역,0.006596214705497153,1
668,수서역,0.005160636116620646,2
669,양천구청역,0.004774048186744034,1
670,양천구청역,0.008239199775605988,1
671,수서역,0.007030956524233095,2
672,신정네거리역,0.006478121496423674,1
673,오목교역,0.007785531514460273,1
674,오목교역,0.00598619807227838,1
675,오목교역,0.0037524137477568096,1
676,당산역,0.00014278676829054316,2
677,영등포구청역,0.0032675488073294202,2
678,영등포구청역,0.005025559177104082,2
679,영등포구청역,0.007309878426958316,2
681,대림역,0.004461507850570127,2
682,영등포구청역,0.00602786588322556,2
683,선유도역,0.005209745602620334,1
684,문래역,0.003352235899311516,1
685,대림역,0.0056565029874749255,2
688,영등포구청역,0.0051133596875948826,2
689,당산역,0.005390409617686043,2
690,영등포구청역,0.004967069662798343,2
691,선유도역,0.006748897769710379,1
692,신도림역,0.005013579713620964,2
693,대림역,0.005861386322422008,2
694,대림역,0.003772146857076941,2
695,신도림역,0.006393824328494727,2
696,수서역,0.00274184031842207,2
697,신도림역,0.005708957871387993,2
698,신도림역,0.0029556999558513347,2
699,신도림역,0.001050990406388334,2
700,문래역,0.005334993289627605,1
701,문래역,0.005473058837117291,1
702,신도림역,0.005249857632949829,2
703,도림천역,0.002709041489354845,1
704,도림천역,0.005347824296035992,1
705,압구정역,0.005985652067075034,1
706,도림천역,0.005452284907313149,1
707,도림천역,0.004704673583159964,1
708,압구정역,0.006545524272025969,1
709,도림천역,0.0034093170686245824,1
710,도림천역,0.006090205080112308,1
711,오목교역,0.005727396165938694,1
712,압구정역,0.008023710849593831,1
713,도림천역,0.004232973550452358,1
714,도림천역,0.006721795141060488,1
715,도림천역,0.004566992428363224,1
717,신도림역,0.007358386399074201,2
718,신풍역,0.004185846196404244,1
719,보라매역,0.008768595227601135,1
720,신도림역,0.006124318541754507,2
721,신풍역,0.00296390574598309,1
722,신풍역,0.005155220455533568,1
723,신도림역,0.008898774136998328,2
724,압구정역,0.0047253755261249305,1
725,신풍역,0.0028924029417052343,1
726,보라매역,0.006894313225922719,1
727,오목교역,0.004545982378677565,1
728,한남역,0.008796435868159596,1
729,오목교역,0.003935281072874906,1
730,도림천역,0.00748130428927866,1
731,선유도역,0.00481865234260624,1
732,도림천역,0.007905902287533835,1
733,청담역,0.005679498999128782,1
734,오목교역,0.003732078327679545,1
735,선유도역,0.005085056798359658,1
736,오목교역,0.010145356394928627,1
737,선유도역,0.0059471480945606624,1
738,선유도역,0.006877960946082192,1
739,여의도역,0.005518600159217001,2
740,신길역,0.003523962061335397,2
741,샛강역,0.005368425414164418,1
742,한남역,0.00864170130001678,1
743,여의나루역,0.003962286649334431,1
744,여의도역,0.0035341043855381363,2
745,여의도역,0.0050086093841366095,2
746,샛강역,0.003552063633722053,1
747,여의나루역,0.005126191760540315,1
748,여의도역,0.0032790343092738675,2
749,샛강역,0.006189958005513733,1
750,샛강역,0.003936251131401202,1
751,여의나루역,0.004247540590815855,1
752,샛강역,0.001524690490760141,1
754,샛강역,0.004263095802537321,1
755,여의나루역,0.00473244913212321,1
756,이태원역,0.009701078005759268,1
757,서빙고역,0.0038699069960599266,1
758,녹사평역,0.006030118902389961,1
759,마포역,0.006587402732661782,1
760,마포역,0.008165615009427446,1
761,이촌역,0.0036321141695198253,2
762,노들역,0.012157317888296083,1
764,이촌역,0.007462515960548524,2
765,이촌역,0.005104179429913046,2
766,신용산역,0.00799872378246619,1
767,이촌역,0.006392549132499257,2
769,이촌역,0.005982693877563762,2
770,구룡역,0.01173043669616256,1
772,녹사평역,0.006518729077739153,1
773,녹사평역,0.005620404564277595,1
774,녹사평역,0.007885693791833119,1
775,이태원역,0.005357426923388011,1
776,구산역,0.014981115496743339,1
778,녹번역,0.002237621397480704,1
779,역촌역,0.003172111148682797,1
780,연신내역,0.005419012297219956,2
781,새절역,0.010822055815702813,1
782,응암역,0.014233880494506381,1
783,증산역,0.0071297528792931665,1
784,증산역,0.009875699314651888,1
785,새절역,0.010696808044851552,1
786,응암역,0.01537672203938721,1
788,새절역,0.008741953340008251,1
789,응암역,0.010854026233488911,1
790,응암역,0.010824078683145801,1
791,증산역,0.005253119263701328,1
792,혜화역,0.007641085866801228,1
793,혜화역,0.007172454475368677,1
794,창신역,0.0049576871497458005,1
796,혜화역,0.006562227027510402,1
797,청구역,0.004319174414973892,2
799,사가정역,0.0034447643090516175,1
800,용마산역,0.0032013128916812262,1
801,용마산역,0.0037018633073053566,1
802,중랑역,0.01194295091310775,2
803,용마산역,0.002748060921852211,1
805,먹골역,0.002218799804402619,1
806,망우역,0.0018917062434032459,2
807,망우역,0.008587950175070356,2
808,망우역,0.004965262643342777,2
809,망우역,0.0077921929743862885,2
811,화랑대역,0.0031502173945604692,1
813,봉화산역,0.008800588381321143,1
814,신내역,0.008924571185520862,2
815,봉화산역,0.0036909957728519936,1
816,망우역,0.0052450792435997234,2
817,봉화산역,0.005114270463379412,1
818,구룡역,0.00129080469001226,1
819,봉화산역,0.0032555974403940323,1
820,봉화산역,0.003761591408314754,1
821,역삼역,0.00855653518184674,1
822,망우역,0.0046314560115855,2
823,망우역,0.007158552438579586,2
824,중랑역,0.0019351865238449873,2
825,양재역,0.002074311339436072,2
826,압구정역,0.005398770094156141,1
827,대청역,0.006683832813235935,1
828,길동역,0.005217367070626221,1
829,길동역,0.006370428440378449,1
830,둔촌동역,0.0019792636494638046,1
831,사가정역,0.007861330076066764,1
832,사가정역,0.008582035366439327,1
833,외대앞역,0.009486763671098582,1
834,사가정역,0.0030683331503422507,1
835,사가정역,0.004063252370277937,1
836,망우역,0.004964998212404202,2
837,매봉역,0.008743573637361845,1
838,상왕십리역,0.005501646177711381,1
839,정릉역,0.006285391686851225,1
841,마포역,0.003161091890048917,1
842,광흥창역,0.0021137728296182602,1
843,홍대입구역,0.007252891207817491,3
844,대흥역,0.004105759338994813,1
845,디지털미디어시티역,0.0030881483363621124,3
846,홍대입구역,0.0059453122202564514,3
847,애오개역,0.0025416298330462155,1
848,가좌역,0.006388543508153333,1
849,이대역,0.002534319624094336,1
850,가좌역,0.017077401707470748,1
851,홍제역,0.017279035788622815,1
852,가좌역,0.01599169771344779,1
853,증미역,0.001836721826372695,1
854,등촌역,0.002716777680036197,1
856,도봉역,0.003162604604925438,1
857,방배역,0.0044036875997464225,1
858,까치울역,0.021627034403218275,1
859,응암역,0.004769799861358767,1
860,일원역,0.00273262124853372,1
861,용산역,0.010767451022363652,2
862,이촌역,0.004256830583813531,2
863,용산역,0.007875541813593422,2
864,이촌역,0.004697364474068615,2
865,마포역,0.011262140474073035,1
866,용산역,0.009284742459337749,2
867,이촌역,0.004493549591725845,2
868,일원역,0.005696697623695713,1
869,등촌역,0.0056364104515223,1
870,염창역,0.0028806399366892938,1
871,대청역,0.0009251748978869794,1
873,봉은사역,0.002496144738314318,1
874,일원역,0.004917409854546463,1
875,고덕역,0.005581563200226721,1
876,잠원역,0.0022679941658551475,1
877,용두역,0.004169882374001151,1
878,행당역,0.004054304847584207,1
879,정릉역,0.006266641427356468,1
880,강동구청역,0.006366283579882219,1
881,구룡역,0.006201790975165848,1
882,목동역,0.0009402046334502101,1
883,까치산역,0.01364266906464261,2
884,까치산역,0.020539716168142944,2
885,까치산역,0.022046524721934243,2
886,양천구청역,0.0069615371743680125,1
887,목동역,0.004522783242403916,1
888,신도림역,0.0018923291390400357,2
889,문래역,0.00584831102389078,1
890,도림천역,0.005210523981772976,1
892,이촌역,0.0025690583596466292,2
893,증산역,0.007500772359715623,1
894,응암역,0.0035164823575969326,1
895,망우역,0.0027015890167000657,2
896,둔촌동역,0.0033811653405691243,1
897,고덕역,0.0032594625804349105,1
899,암사역,0.007306236947423379,1
900,미아역,0.009221947297548482,1
901,둔촌동역,0.006194334771998763,1
902,둔촌동역,0.0035084034829386164,1
